Item Name,Item Details,Item Image,Item Currency Symbol,Item Final Price,Item Url
Laphroaig An Cuan Moir 700ml,"An Cuan Mor (Gaelic for 'big ocean') is a travel retail bottling of Laphroaig. Aged in first-fill American white oak bourbon barrels, it is finished in European oak. Rich and spicy with a maritime character.",https://cdn.shopify.com/s/files/1/2141/9909/products/laphroaigAnCuan_grande.jpg?v=1512435824,₱,"2,599.00",https://boozy.ph/collections/all/products/laphroaig-an-cuan-moir-700ml
Laphroaig PX Cask 1L,"Originally released for the travel retail market, Laphroaig PX cask is aged initially in American oak and then in quarter casks before a final finishing period in ex-Pedro Ximenez sherry casks. A rich, sweeter and full-bodied expression of this Islay favorite.",https://cdn.shopify.com/s/files/1/2141/9909/products/LaphroaigPX_grande.jpg?v=1512435709,₱,"5,849.00",https://boozy.ph/collections/all/products/laphroaig-px-cask-1l
Leffe Blonde 330ml,6.6% ABV,https://cdn.shopify.com/s/files/1/2141/9909/products/Leffe_Blonde_grande.jpg?v=1500882825,₱,"5,199.00",https://boozy.ph/collections/all/products/leffe-blonde-330ml
Leffe Brune 330ml,"Leffe Brune is a perfect balance between a discreetly bitter yet slightly caramelised taste. It is ideally paired with aperitif snacks or cheese and goes perfectly with spicy, caramelised or sweet and sour dishes. 6.5% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Leffe_Brune_grande.jpg?v=1500882949,₱,149.00,https://boozy.ph/collections/all/products/leffe-brune-330ml
Macallan 12yo 700ml,"A sherry wood matured 12 year old from Macallan, a superbly balanced affair, one of the best of its age group.",https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan_12_grande.jpg?v=1513048326,₱,149.00,https://boozy.ph/collections/all/products/macallan-12yo-700ml
Macallan 18yo 700ml,"This single malt is Triple Cask Matured for at least 18 years in a unique combination of special Oak Casks comprised of Spanish oak casks seasoned with sherry and American oak casks seasoned with both sherry and bourbon. This legendary single malt is extremely smooth and delicate, creating complex depth.",https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan18yo_grande.jpg?v=1500454734,₱,"4,299.00",https://boozy.ph/collections/all/products/macallan-18yo-700ml
Macallan 1989 Whisky Trail 700ml,A 1989 vintage Macallan bottled for The Whisky Trail in 2011.,https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan1989TheWhiskyTrail_grande.jpg?v=1500455473,₱,"17,949.00",https://boozy.ph/collections/all/products/macallan-1989-whisky-trail-700ml
Macallan 1990 Gordon Macphail 700ml,1990 vintage of Gordon & MacPhail's Speymalt range from Macallan.,https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan1990Gordon_grande.jpg?v=1500596287,₱,"5,849.00",https://boozy.ph/collections/all/products/macallan-1990-gordon-macphail-700ml
Macallan 1990 Whisky Trail 700ml,"A 1990 vintage Macallan bottled by Speciality Drinks for their The Whisky Trail range in 2011. Rich fruit and oak flavours and a fantastically accessible, smooth, easy-drinking style make this great value for money compared to the official bottlings.",https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan1990TheWhiskyTrail_grande.jpg?v=1500528058,₱,"6,249.00",https://boozy.ph/collections/all/products/macallan-1990-whisky-trail-700ml
Macallan 2003 Gordon Macphail 700ml,"A 2003 vintage whisky from Macallan, bottled by Gordon & Macphail under their Speymalt label.",https://cdn.shopify.com/s/files/1/2141/9909/products/Macallan2003GordonMacphail_grande.jpg?v=1500527966,₱,"5,849.00",https://boozy.ph/collections/all/products/macallan-2003-gordon-macphail-700ml
Macallan Amber 700ml,"The Macallan Amber has a polite almost apologetic aroma, with hints of raisin and cinnamon but with a fresh fruity flavour on the palate.",https://cdn.shopify.com/s/files/1/2141/9909/products/MacallanAmber_grande.jpg?v=1500527869,₱,"3,799.00",https://boozy.ph/collections/all/products/macallan-amber-700ml
Macallan Estate Reserve 700ml,"The Macallan 'Estate Reserve' has a dark amber colour with a sweet aroma of fudge and citrus providing a long, sweet oak wood finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/MacallanEstateReserve_grande.jpg?v=1500527764,₱,"4,449.00",https://boozy.ph/collections/all/products/macallan-estate-reserve-700ml
Macallan Makers Edition 700ml,"Macallan Whisky Maker's Edition has been personally crafted by the distillery's manager, Bob Dalgarno, from a mix of sherry and bourbon casks and bottled at his preferred drinking strength of 42.8%. Originally released for global travel retail, this is fruity, sweet and spicy.",https://cdn.shopify.com/s/files/1/2141/9909/products/MacallanMakersEdition_grande.jpg?v=1500527675,₱,"11,349.00",https://boozy.ph/collections/all/products/macallan-makers-edition-700ml
Macallan Select Oak 700ml,"The Macallan 'Select Oak' has a light aroma of vanilla and butterscotch, offering an effortlessly balanced flavour on the palate.",https://cdn.shopify.com/s/files/1/2141/9909/products/MacallanSelectOak_grande.jpg?v=1500527314,₱,"6,249.00",https://boozy.ph/collections/all/products/macallan-select-oak-700ml
Macallan Sienna 700ml,"The third darkest and third most expensive bottling in the no age statement, sherry matured 1824 Series from The Macallan.",https://cdn.shopify.com/s/files/1/2141/9909/products/MacallanSienna_grande.jpg?v=1500527202,₱,"5,099.00",https://boozy.ph/collections/all/products/macallan-sienna-700ml
Maker's Mark 750ml,"One of the rising stars in the premium bourbon market, it has a distinctive look and exceptional quality.",https://cdn.shopify.com/s/files/1/2141/9909/products/Makers_Mark_grande.jpg?v=1500885907,₱,"7,049.00",https://boozy.ph/collections/all/products/makers-mark-750ml
Malibu Rum 750ml,The world’s best-selling Caribbean rum with natural coconut flavor.,https://cdn.shopify.com/s/files/1/2141/9909/products/Malibu_grande.jpg?v=1500463669,₱,"1,249.00",https://boozy.ph/collections/all/products/malibu-rum-750ml
Martin Millers London Dry Gin 700ml,"Excellent small-batch pot still gin, blended with extra-pure Icelandic spring water. Martin Miller's gin is rated 94 points (Exceptional) by the Beverage Testing Institute.",https://cdn.shopify.com/s/files/1/2141/9909/products/martin_miller_gin_grande.jpg?v=1502425385,₱,749.00,https://boozy.ph/collections/all/products/martin-millers-london-dry-gin-700ml
Martini Prosecco 750ml,"Martini Prosecco is a dry, aromatic, quality Italian sparkling wine.",https://cdn.shopify.com/s/files/1/2141/9909/products/Martini_Prosecco_grande.jpg?v=1504308666,₱,"1,899.00",https://boozy.ph/collections/all/products/martini-prosecco-750ml
Martini Vermouth Rosso 1L,"Martini Rosso is the authentic vermouth: natural, elegant and refreshing.",https://cdn.shopify.com/s/files/1/2141/9909/products/Martini_Vermouth_Rosso_grande.jpg?v=1504307044,₱,649.00,https://boozy.ph/collections/all/products/martini-vermouth-rosso-1l
Maycas Reserva Sumaq Chardonnay 750ml,"This is a delightfully fresh and crisp chardonnay with a big bite out of a tart, green apple and notes from the barrel.",https://cdn.shopify.com/s/files/1/2141/9909/products/MaycasReservaSumaqChardonnay_grande.jpg?v=1500536213,₱,599.00,https://boozy.ph/collections/all/products/maycas-reserva-sumaq-chardonnay-750ml
Maycas Reserva Sumaq Syrah 750ml,"Chilean Syrah is a big, bold luscious wine that, given Chile's diverse climate, changes from region to region. Expect a lot of spice, lots of black fruit juice and compelling complexity.",https://cdn.shopify.com/s/files/1/2141/9909/products/MaycasReservaSumaqSyrah_grande.jpg?v=1500536295,₱,549.00,https://boozy.ph/collections/all/products/maycas-reserva-sumaq-syrah-750ml
Midori Melon Liqueur 750ml,Midori is Japanese for green. It is the original melon liqueur.,https://cdn.shopify.com/s/files/1/2141/9909/products/MidoriLiqueur_grande.jpg?v=1506433103,₱,549.00,https://boozy.ph/collections/all/products/midori-melon-liqueur-750ml
Moet & Chandon Imperial Brut 750ml,"Moët & Chandon Brut Impérial, with its perfect balance of Pinot Noir, Chardonnay and Pinot Meunier has become one of the world's most-loved Champagnes. 'Moët' is recognized by its bright fruitiness and elegant maturity.",https://cdn.shopify.com/s/files/1/2141/9909/products/MoetBrut_grande.jpg?v=1500351860,₱,"1,149.00",https://boozy.ph/collections/all/products/moet-chandon-imperial-brut-750ml
Moet & Chandon Imperial Rose 750ml,"Perfect for celebrations or enjoyed as an aperitif, ""Moet"" Rosé is the perfect gift for any classy and discerning lady.",https://cdn.shopify.com/s/files/1/2141/9909/products/MoetRose_grande.jpg?v=1500352029,₱,"2,949.00",https://boozy.ph/collections/all/products/moet-chandon-imperial-rose-750ml
Mombasa Club Colonels Reserve Gin 700ml,"Mombasa Club Colonel's Reserve Gin was inspired by the eponymous private social club on the Kenyan coast, opposite island of Zanzibar, which, in the 19th century, imported a gin from England for consumption by its members. Quadruple-distilled using botanicals including caraway seeds, cumin and coriander seeds, this is an intense, floral and spicy gin. This was the only gin to be awarded a double gold medal at the Concours Mondial de Bruxelles 2015.",https://cdn.shopify.com/s/files/1/2141/9909/products/Mombasa_Club_Colonels_Reserve_grande.jpg?v=1504238326,₱,"3,899.00",https://boozy.ph/collections/all/products/mombasa-club-colonels-reserve-gin-700ml
Mombasa Club Gin 700ml,"Mombasa Club Gin was inspired by the eponymous private social club on the Kenyan coast, opposite island of Zanzibar, which imported a gin from England for consumption by its members. Distilled four times and the botanicals include angelica root, cassia bark and coriander seeds. A spicy gin with a hint of sweetness.",https://cdn.shopify.com/s/files/1/2141/9909/products/Mombasa_Club_grande.jpg?v=1504235449,₱,"2,799.00",https://boozy.ph/collections/all/products/mombasa-club-gin-700ml
Mombasa Club Strawberry Gin 700ml,"A sweet, juicy fruity gin. Infused with real strawberries and other red fruits. Delicate pink colour with rich aromas of strawberries on the nose. Flavours balance between sweetness and acidity with bold fruity notes. Perfect for the summer months",https://cdn.shopify.com/s/files/1/2141/9909/products/Mombasa_Strawberry_Gin_grande.jpg?v=1504238164,₱,"1,399.00",https://boozy.ph/collections/all/products/mombasa-club-strawberry-gin-700ml
Monkey Bay Merlot 750ml,An appealing bouquet of ripe plum and blackberry.,https://cdn.shopify.com/s/files/1/2141/9909/products/Monkey_Bar_Merlot_grande.jpg?v=1511942392,₱,"1,399.00",https://boozy.ph/collections/all/products/monkey-bay-merlot-750ml
Monkey Bay Pinot Grigio 750ml,"Pale straw in color; aromas of peach, grapefruit, and marzipan; the palate is dry and crisp with a refreshing finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Monkey_Bar_Pinot_Grigio_grande.jpg?v=1511942565,₱,849.00,https://boozy.ph/collections/all/products/monkey-bay-pinot-grigio-750ml
Monkey Bay Rose 750ml,A nice afternoon wine with light floral bouquet. Goes well as an afternoon drink or with light aperitifs,https://cdn.shopify.com/s/files/1/2141/9909/products/Monkey_Bar_Rose_grande.jpg?v=1511942685,₱,849.00,https://boozy.ph/collections/all/products/monkey-bay-rose-750ml
Monkey Bay Sauvignon Blanc 750ml,"Overflowing with ripe, sweet flavors of grapefruit and lemon, the palate is infused with delicate herbal characters, This zesty white's finish is crisp and refreshing. Pairing well with most lighter fare, it is easy to see why this critter is so popular.",https://cdn.shopify.com/s/files/1/2141/9909/products/Monkey_Bar_Sauvignon_Blanc_grande.jpg?v=1511942841,₱,849.00,https://boozy.ph/collections/all/products/monkey-bay-sauvignon-blanc-750ml
Monkey Shoulder 700ml,"A superb blended malt whisky from William Grant, made with single malts from three famous Speyside distilleries. The result is a smooth, creamy, supple and very malty Scotch which works superbly well neat, over ice, or in whisky cocktails (where it really excels).",https://cdn.shopify.com/s/files/1/2141/9909/products/monkey_shoulder_grande.jpg?v=1505710121,₱,849.00,https://boozy.ph/collections/all/products/monkey-shoulder-700ml
Montrouge Cabernet Sauvignon 750ml,Montrouge Cabernet Sauvignon is a deep garnet red with crimson hues. It displays a well-structured bouquet with predominant notes of redcurrant and a hint of pepper. It is fresh and full on the palate with good length.,https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Cab_Sauv_grande.jpg?v=1504307176,₱,"2,099.00",https://boozy.ph/collections/all/products/montrouge-cabernet-sauvignon-750ml
Montrouge Chardonnay 750ml,"Montrouge Chardonnay is pale straw in colour with golden highlights. It is a highly aromatic wine with a bouquet of exotic fruits (litchi) and subtle almond undertones. Supple and pleasantly fruity with an alluring, lively finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Chardonnay_grande.jpg?v=1504308766,₱,449.00,https://boozy.ph/collections/all/products/montrouge-chardonnay-750ml
Montrouge Chateauneuf du Pape 750ml,"This special reserve displays a striking garnet-red colour with crimson hues and has a wonderfully complex bouquet, offering up notes of ripe cherry, fern and clove. Powerful with silky, delicate tannins, this outstanding wine is distinguished by a remarkable aromatic persistence.",https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Chateauneuf_du_Pape_grande.jpg?v=1504307533,₱,499.00,https://boozy.ph/collections/all/products/montrouge-chateauneuf-du-pape-750ml
Montrouge Cotes De Rhone 750ml,"A dazzling ruby-red wine with garnet hues, has a powerful bouquet with dominant scents of raspberry and spice. Full and round in the mouth and remarkably well-balanced with silky tannins and a spicy finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Cotes_de_Rhone_grande.jpg?v=1504308103,₱,"2,999.00",https://boozy.ph/collections/all/products/montrouge-cotes-de-rhone-750ml
Montrouge Merlot 750ml,"Montrouge Merlot is a beautiful garnet red in colour, with a complex bouquet of fruits (cherries and blackberries) and liquorice. This is a well-balanced wine that is supple and aromatic with delightful raspberry notes on the finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Merlot_grande.jpg?v=1504308227,₱,749.00,https://boozy.ph/collections/all/products/montrouge-merlot-750ml
Montrouge Rosé 750ml,"Montrouge Rosé is skilfully blended from Grenache and Cinsault, this cherry-hued wine has a bright bouquet of fresh grapes. Ethereal and supple with a deliciously fruity finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/montrouge_rose_grande.jpg?v=1502425589,₱,449.00,https://boozy.ph/collections/all/products/montrouge-rose-750ml
Montrouge Sauvignon Blanc 750ml,"Montrouge Sauvignon Blanc is pale straw in colour, bright and clear, with an intense and lively bouquet of citrus (lemon) and exotic fruits. A surprisingly fresh wine yet seductively soft, rounded out by a long aromatic finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Montrouge_Sauvignon_Blanc_grande.jpg?v=1504308871,₱,549.00,https://boozy.ph/collections/all/products/montrouge-sauvignon-blanc-750ml
Moshi-Moshi Japanese Whisky 700ml,The distilling of Jp. Moshi-Moshi is an age-old Japanese tradition dating back more than 100 years.,https://cdn.shopify.com/s/files/1/2141/9909/products/Moshi_Moshi_grande.jpg?v=1513219176,₱,499.00,https://boozy.ph/collections/all/products/moshi-moshi-japanese-whisky-700ml
Murphy's Irish Stout 500ml,"Murphy’s is a smooth and creamy stout with a slightly roasted flavour. It is the least bitter of the Irish Stouts it making it very accessible to the first time stout drinker - “thirst-quenching, with light hops and creamy malt in the finish.” Its flavour is evocative of caramel and malt, and is described as a distant relative of chocolate milk. Its resemblance to milk extends beyond flavour to texture: Murphy's is free from any hint of carbonation and is delivered ""black as strong cappuccino"" with an inch of foam – the head – on top. 4% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Murphys_Irish_Stout_grande.jpg?v=1500883306,₱,"4,949.00",https://boozy.ph/collections/all/products/murphys-irish-stout-500ml
Negroni Cocktail Pack,Negroni Cocktail Recipe,https://cdn.shopify.com/s/files/1/2141/9909/products/Negroni_Cocktail_Pack_2_grande.jpg?v=1509959610,₱,149.00,https://boozy.ph/collections/all/products/negroni-cocktail-pack
Nikka Coffey Grain Whisky 700ml,"Using the two Coffey stills at the Miyagikyo distillery, which were imported from Scotland to Japan in 1963, Nikka have produced a number of single cask single grain whiskies from time to time over the years. ",https://cdn.shopify.com/s/files/1/2141/9909/products/nikka_coffey_grande.jpg?v=1505712217,₱,"2,349.00",https://boozy.ph/collections/all/products/nikka-coffey-grain-whisky-700ml
Nikka From the Barrel 500ml,"Nikka Whisky From the Barrel is one of the greatest value for money whiskies in the world. An incredible Japanese whisky, so much power! We can't recommend this enough.",https://cdn.shopify.com/s/files/1/2141/9909/products/nikka_from_the_barrel_grande.jpg?v=1505712367,₱,"7,649.00",https://boozy.ph/collections/all/products/nikka-from-the-barrel-500ml
Nikka Pure Malt White 500ml,"A very endearing, subtle malt with a strong whiff of peat, this is a curious but superb marriage of different Japanese malts – and it really delivers. Brilliant.",https://cdn.shopify.com/s/files/1/2141/9909/products/Nikka_Pure_Malt_grande.jpg?v=1513220514,₱,"3,849.00",https://boozy.ph/collections/all/products/nikka-pure-malt-white-500ml
Nikka Taketsuru 17yo 700ml,"""The strength of this whisky lies in the way the subtle aroma of peat builds up over time,"" says world-renowned British whisky critic Jim Murray in appreciation of Taketsuru 17 Years Old. Its mellow, well-rounded nose and palate are sure to please.",https://cdn.shopify.com/s/files/1/2141/9909/products/nikkataketsuru17_grande.jpg?v=1508239127,₱,"3,799.00",https://boozy.ph/collections/all/products/nikka-taketsuru-17yo-700ml
Nikka Taketsuru 21yo 700ml,"Taketsuru 21 was crowned World's Best Blended Malt Whisky at the 2010 World Whiskies Awards. It really is a fabulous whisky, and for those of you who enjoyed the brilliant 17 year old this offers just a bit more richness, a little hint more chocolate and coffee.",https://cdn.shopify.com/s/files/1/2141/9909/products/nikkitaketsuru21_37b03520-1964-4574-a348-ed40653d5452_grande.jpg?v=1508396190,₱,"15,349.00",https://boozy.ph/collections/all/products/nikka-taketsuru-21yo-700ml
Nikka Taketsuru 25yo 700ml,"The 25 year old edition of Nikka's Taketsuru blended malt whisky is a very rare sight - it was first released in 2012, and only 120 bottles were made available in Europe. The Taketsuru expression was named in honour of the company's founder, Masataka Taketsuru, made with malt whiskies from the Yoichi and Miyagikyo distilleries. The well-aged whiskies within this brilliant blended malt display a fantastic balance of Sherried goodness, floral elegance and a subtle hint of peat.",https://cdn.shopify.com/s/files/1/2141/9909/products/nikka25yo_grande.jpg?v=1512437015,₱,"25,249.00",https://boozy.ph/collections/all/products/nikka-taketsuru-25yo-700ml
No. 3 London Dry Gin 700ml,"Produced by Berry Bros. & Rudd, London's oldest wine and spirit merchant, No. 3 London Dry Gin was created with the dry martini in mind. Named after their address on St. James's Street, the company's home since 1698, No. 3 celebrates the integrity and character of a traditional London dry gin by distilling three fruits and three spices in traditional copper pot stills. Italian Juniper lends distinctive notes of pine and lavender, while grapefruit and sweet Spanish orange peel provide refreshing citrus flavor. Moroccan coriander seed releases peppery ginger notes along with a touch of lemon, and the addition of angelica root and cardamom pods lend a spicy, earthy dryness to the finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/no_3_london_grande.jpg?v=1502415283,₱,"97,499.00",https://boozy.ph/collections/all/products/no-3-london-dry-gin-700ml
Nordes Gin 700ml,"Nordes is a Galician gin inspired by the eponymous fresh northerly Atlantic wind. Made using pomace from Albarino grapes, the botanicals include juniper, ginger, hibiscus and liquorice, resulting in a unique and intriguing gin.",https://cdn.shopify.com/s/files/1/2141/9909/products/nordes_gin_grande.jpg?v=1502426062,₱,"2,499.00",https://boozy.ph/collections/all/products/nordes-gin-700ml
Oban 14yo 700ml,"The West Highland malt is still produced in the same unhurried, traditional fashion and this 14 year old is a classic dram from the distillery.",https://cdn.shopify.com/s/files/1/2141/9909/products/Oban14yo_grande.jpg?v=1500527020,₱,"2,949.00",https://boozy.ph/collections/all/products/oban-14yo-700ml
Original Tonic Water Berries Zero 200ml,"Mild, sweet and light in every sip, Original Berries Zero hints at the colour of a passionate sunset, while the most intense emotions emerge via the final aftertaste of fruits of the forest.",https://cdn.shopify.com/s/files/1/2141/9909/products/Original_Tonic_Water_Citrus_grande.jpg?v=1502584208,₱,"4,549.00",https://boozy.ph/collections/all/products/original-tonic-water-berries-zero-200ml
Original Tonic Water Citrus 200ml,"The first notes of Original Citrus are pure freshness and spontaneity. The decidedly acidic essences of lime and Italian bergamot gain ground over the bitterness of the quinine, integrating with the notes of grapefruit and bitter orange. The citrusy nature to which it owes its name persists to the end, leaving a bitter finish and a waft of freshness, without ever becoming acidic.",https://cdn.shopify.com/s/files/1/2141/9909/products/Original_Tonic_Water_Citrus_200ml_grande.jpg?v=1502584055,₱,149.00,https://boozy.ph/collections/all/products/original-tonic-water-citrus-200ml
Original Tonic Water Classic 200ml,"Its formula with quinine and natural sugar extracts makes it the perfect complement that will make your long drinks a study in perfection.
Slightly sweet entering the mouth, its subtle citrus notes of orange and lemon provide a slight spiciness on the palate that makes this tonic truly unique. The bitterness of the quinine and the orange endure to its characteristic long finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Original_Tonic_Classic_grande.jpg?v=1502583928,₱,149.00,https://boozy.ph/collections/all/products/original-tonic-water-classic-200ml
Original Tonic Water Yuzu Ocha 200ml,"On the nose, the intense citrus aroma of Asian yuzu is prominent, as it enhances the quinine, wrapped with subtle nuances of matcha green tea. Refreshing and stimulating on the palate, its fresh finish enriches this sensory experience.",https://cdn.shopify.com/s/files/1/2141/9909/products/Original_Tonic_Water_Yuzu_Ocha_200ml_grande.jpg?v=1502584316,₱,149.00,https://boozy.ph/collections/all/products/original-tonic-water-yuzu-ocha-200ml
Patron Añejo 750ml,Oak aged for over 12 months to produce a tequila perfect for sipping.,https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_Anejo_grande.jpg?v=1500595852,₱,149.00,https://boozy.ph/collections/all/products/patron-anejo-750ml
Patron Citronge Lime Liqueur 750ml,"Patron Citronge Lime is crisp and smooth, with the well-balanced, juicy and sweet flavor of top-quality lime, and a refreshing finish. It's excellent mixed in a wide variety of cocktails or a delicious addition to sauces and desserts.",https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_Lime_Liqueur_grande.jpg?v=1505711149,₱,"2,899.00",https://boozy.ph/collections/all/products/patron-citronge-lime-liqueur-750ml
Patron Citronge Orange Liqueur 750ml,Our sweet and smooth Patrón Citrónge liqueurs are a Simply Perfect addition to any cocktail.,https://cdn.shopify.com/s/files/1/2141/9909/products/PatronCitronge_363953a5-6e48-43d8-81bb-3502c9815b01_grande.jpg?v=1500596016,₱,"1,299.00",https://boozy.ph/collections/all/products/patron-citronge-orange-liqueur-750ml
Patron Platinum 750ml,Triple distilled and oak rested for a smooth and full-bodied flavor.,https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_Platinum_grande.jpg?v=1500595914,₱,"1,299.00",https://boozy.ph/collections/all/products/patron-platinum-750ml
Patron Reposado 750ml,Aged at least two months for smooth taste with a hint of oak flavor.,https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_Reposado_grande.jpg?v=1502585306,₱,"16,649.00",https://boozy.ph/collections/all/products/patron-reposado-750ml
Patron Silver 750ml,"Patrón Silver tequila is the perfect ultra-premium white spirit. Using only the finest 100 percent Weber blue agave, it is handmade in small batches to be smooth, soft and easily mixable.",https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_Silver_grande.jpg?v=1500595965,₱,"2,799.00",https://boozy.ph/collections/all/products/patron-silver
Patron XO 750ml,"Patrón Silver Tequila and the pure, natural essence of fine coffee.",https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_XO_grande.jpg?v=1507728372,₱,"2,199.00",https://boozy.ph/collections/all/products/patron-xo-750ml
Patron XO Dark Cocoa 750ml,Patrón Silver Tequila with notes of fresh coffee & Criollo chocolate.,https://cdn.shopify.com/s/files/1/2141/9909/products/Patron_XO_Cocoa_grande.jpg?v=1500596099,₱,"1,249.00",https://boozy.ph/collections/all/products/patron-xo-dark-cocoa-750ml
Paulaner Hefe-Dunkel 500ml,"Paulaner Hefe- Weißbier is a muscular beer. Unfiltered, strong, and nutty, but at the same time, smooth and soft to the taste. It has light chocolate, cocoa and tropical fruit flavours followed by a wheat, malt, and sparkling roast aroma.Enjoy it with strong game dishes, mature cheeses or Flammkuchen with onion and bacon. Paulaner Hefe-Weißbier Dunkel is served best at the ideal temperature of 7°C. 5.3% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/PaulanerHefeDunkel_grande.jpg?v=1500430525,₱,"1,299.00",https://boozy.ph/collections/all/products/paulaner-hefe-dunkel-500ml
Paulaner Hefe-Weisbier 500ml,"This Weissbier classic has a mild aroma of banana with a slight trace of mango and pineapple, and the balance between sweet and bitter. Beer connoisseurs appreciate the fine note of yeast and the mild but sparkling mix of aromas. The Paulaner brewing technique with “yeast in suspension”, guarantees the uniform slightly cloudy appearance, the constant high quality and the unique taste of the beer. The characteristic colour is the result of a special mix of four different malts. It is served best at the ideal temperature of 7°C.5.5% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/PaulanerHefeWeissbier_grande.jpg?v=1500430634,₱,149.00,https://boozy.ph/collections/all/products/paulaner-hefe-weissbeer-500ml
Paulaner Hefe-Weisbier Mini Keg 5L,A 5L mini keg version of the Paulaner Hefe-Weisbeir.,https://cdn.shopify.com/s/files/1/2141/9909/products/paulaner_mini_keg_grande.jpg?v=1512437178,₱,149.00,https://boozy.ph/collections/all/products/paulaner-hefe-weisbier-mini-keg-5l
Paulaner Oktoberfest Bier 500ml,"Strong and golden, it is Germany’s favorite Oktoberfest beer and a true institution in Munich. It is the perfect balance of a light taste of hops and a strong note of malt. The initial mild taste followed by a stronger note comes from the particular harmony of balance between the sweeter taste of malt and the slight bitterness of the hops. It is best served at 4-8°C. 6% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Paulaner_Oktoberfest_500_ml_grande.jpg?v=1511331807,₱,"1,199.00",https://boozy.ph/collections/all/products/paulaner-oktoberfest-bier-500ml
Paulaner Original 500ml,"A true Lager beer needs four ingredients: water, barley malt, hops, and yeast. Paulaner Münchner Hell is a perfect balance of malty character and the light bitterness of the hops. Its flavour makes it one of the world’s favourite beers. Münchner Hell is the perfect companion to flavourful dishes like spicy spare ribs with barbecue sauce. It is best served cold at 7°C. 4.9% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/PaulanerOriginal500ml_grande.jpg?v=1500430747,₱,149.00,https://boozy.ph/collections/all/products/paulaner-original-500ml
Paulaner To-Go 1L Promo Pack with Mug,Paulaner's To Go Set is a limited edition pack containing one liter of beer with a one liter Paulaner mug. ,https://cdn.shopify.com/s/files/1/2141/9909/products/Paulaner-to-go-glass_grande.jpg?v=1508426799,₱,149.00,https://boozy.ph/collections/all/products/paulaner-to-go-1l-oktoberfest-promo-pack-with-mug
Premium Gin & Tonic Pack,Gin & Tonic Recipe,https://cdn.shopify.com/s/files/1/2141/9909/products/Premium_Gin_Tonic_Pack_2_grande.jpg?v=1510908134,₱,"1,199.00",https://boozy.ph/collections/all/products/premium-gin-tonic-pack
Rabbit Super Aerator/Pourer by Crate & Barrel,"Aeration is the secret to serving a perfect glass of wine. Aerating your wine allows your wine to breathe, enhancing the taste and improving the bouquet. Whether you are serving one glass or the entire bottle, the rabbit super aerator/ pourer instantly aerates as you pour so you get perfectly aerated wine each time. Also features a dripless pour spout.",https://cdn.shopify.com/s/files/1/2141/9909/products/rabbit-super-wine-aerator-pourer_grande.jpg?v=1511854424,₱,"3,199.00",https://boozy.ph/collections/all/products/rabbit-super-aerator-pourer-by-crate-barell
Red Bull Can 275ml,Red Bull Can.,https://cdn.shopify.com/s/files/1/2141/9909/products/redbull_grande.jpg?v=1505710680,₱,"1,049.00",https://boozy.ph/collections/all/products/red-bull-can-275ml
Remy Martin Club Gift Pack,Remy Martin Club 700ml with a FREE Remy Martin Club Mini bottle.,https://cdn.shopify.com/s/files/1/2141/9909/products/Remy_Martin_Club_Gift_Box_Open_grande.jpg?v=1511943783,₱,149.00,https://boozy.ph/collections/all/products/remy-martin-club-gift-pack
Remy Martin VSOP Gift Pack,Remy Martin VSOP 700ml holiday pack with 2 free Remy Martin glasses.,https://cdn.shopify.com/s/files/1/2141/9909/products/Remy_Martin_VSOP_Glasspack_Open_grande.jpg?v=1511943798,₱,"4,699.00",https://boozy.ph/collections/all/products/remy-martin-vsop-glass-pack
